video_id,keyword,comment_id,author,text,likes,published_at,reply_to
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9G00R9b9mHy,@masjidbgalkie8076,Says an Algerian that stabs  in the back when we helped you against French Colonization . Shame on you. Yourselve are colonizing northern Qbila Berber Areas.,2,2020-11-13T17:23:58Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9G02h6N39_F,@dzpatrioteziridedjazairi8196,@Rhiyat Younes COLONISATION SINCE 1975 WITH MAURITANIA IF YOU HAVE A PROOF THAN SAHAAR OCCIDENTAL IS MRORCCAN GIVE IT TO YOUY GOD THE KING BEACUAS EMOROCCO CANNOT JUSTIFY IT AT ONU,0,2020-11-13T17:43:45Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9G02ky8vaPe,@dzpatrioteziridedjazairi8196,"@Rhiyat Younes <br>إلى عبيد الملوك المُغريبين ، الذين يسجدون للمالك لإهانة الله سبحانو ولتحده. الجزائريون يسجدون إلا لله واحده العاضيم سبحنه ، ويقولو لكم إنَّ من يضحكون جيداََ هم من يضحك في آخر. لن ينحني الصحراويون أبدًا لمليك المُغريب عدُّو لله . إنه شعب سنهاجة ، الذي تم إستقراره في الصحراء منذ القرن الثامن في الصحراء الغربية ، وقد جاء من أوراس شرق الجزائر لنشر الإسلام في إفريقيا (وفقًا للمؤرخ العربي بن خلدون). الصحراء الغربية لم تنتمي أبداً للمغرب  لا تاريخيََا ولا عرقيََا. و لا سيكون مُغربين أبدََا، إن لله الأعلى سبحانه لا يترك الشعب صحراوي يصبح عدو له بالقوة و بإلاستعمار المدقع في العالم!  لا يوجد بلد في العالم يعترف بالصحراء مُغربية (بما في ذلك فرنسا حامية لكم لأنكوم ِلستُ رجال ) باستثناء غابون وساحل العاج حيث يقضي رئيسهم الفاسد إجازات لعدة أشهر في المغرب لتقبيل النساء المغربيات وتلقي الأموال الملعونة من المغاربة. هنا هي الخرائط القديمة<br><a href=""https://gallica.bnf.fr/ark:/12148/btv1b53103889w/f259.item.r=atlas%20cartes.zoom"">https://gallica.bnf.fr/ark:/12148/btv1b53103889w/f259.item.r=atlas%20cartes.zoom</a>  et  carte de 1910  <a href=""https://arretsurinfo.ch/republique-arabe-sahraouie-democratique-lhistorique-du-conflit-12/"">https://arretsurinfo.ch/republique-arabe-sahraouie-democratique-lhistorique-du-conflit-12/</a>    et     <a href=""http://www.abebooks.fr/FESSAE-MAROCCHI-REGNA-AFRICAE-CELEBERR-BARBARIAE/18082862073/bd#&amp;gid=1&amp;pid=1"">www.abebooks.fr/FESSAE-MAROCCHI-REGNA-AFRICAE-CELEBERR-BARBARIAE/18082862073/bd#&amp;gid=1&amp;pid=1</a> carte 1928 <a href=""http://www.etsy.com/fr/listing/97470239/1928-afrique-vintage-carte-nord-ouest?show_sold_out_detail=1"">www.etsy.com/fr/listing/97470239/1928-afrique-vintage-carte-nord-ouest?show_sold_out_detail=1</a> et <br>carte du maroc en 1844 ou oujda figuieg étaient algériennes <a href=""https://upload.wikimedia.org/wikipedia/de/4/43/Radefeld_1844_marrakech_map.jpg"">https://upload.wikimedia.org/wikipedia/de/4/43/Radefeld_1844_marrakech_map.jpg</a> Carte de l&#39;algérie en 1677 et de 1770 <a href=""http://gallica.bnf.fr/ark:/12148/btv1b77593565/f1.item.r=royaume%20d&#39;alg%C3%A9rie.zoom"">http://gallica.bnf.fr/ark:/12148/btv1b77593565/f1.item.r=royaume%20d&#39;alg%C3%A9rie.zoom</a> et <a href=""http://gallica.bnf.fr/ark:/12148/btv1b77593602/f1.item.r=royaume%20d&#39;alg%C3%A9rie.zoom"">http://gallica.bnf.fr/ark:/12148/btv1b77593602/f1.item.r=royaume%20d&#39;alg%C3%A9rie.zoom</a> et traités lâches et traitre franco marocains anti algérien et a lire en bas de la page <a href=""http://gallica.bnf.fr/ark:/12148/bpt6k56057591/f31.item.r=carte%20de%20l&#39;alg%C3%A9rie%201962.zoom"">http://gallica.bnf.fr/ark:/12148/bpt6k56057591/f31.item.r=carte%20de%20l&#39;alg%C3%A9rie%201962.zoom</a>",1,2020-11-13T17:44:17Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9G05801Xkqy,@dzpatrioteziridedjazairi8196,"@Rhiyat Younes LES SAHRAOUISSONT DES SANHADJAS COMME NOUS DES COUSINS DE SANG ORIGINAIRES DE MA REGION CHAOUIYA (EST DE L&#39;ALGERIE), SUD TUNSIEN ET OUEST LIBYEN SELON IBN KHALDOUN. ON NE VA PAS LAISSER NOS COUSINS SE PROSTERNER POUR VOTRE ROI DIEU PAR LA FORCE ET LES CRIMES QUE VOUS COMMETTEZ. CE N&#39;EST PAS PARCE QU4il sont 250.000 que vous croyez voler leur terres ancestrale selon ibn kheldoun",0,2020-11-13T18:05:02Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9G05EkWflnN,@dzpatrioteziridedjazairi8196,@Rhiyat Younes SI VOSU LE PRENEZ PAR LA FORCE POURQUOI NOUS ON LE PREND PAS PAR LA FORCE ? REPOND A CETTE QUESTION VOUS ETES QUI ????,0,2020-11-13T18:05:58Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9G06CG5J9vg,@Makeitrealforever,"@dzpatrioteziridedjazairi8196 si vous utilisez les armes, nous utiliserons la force. L&#39;algérie c&#39;est le polisario et le polisario c&#39;est l&#39;algérie, c&#39;est qui qui soutien le polisario avec les armes pour déstabiliser le maroc c&#39;est l&#39;alkherie. Le but de algerie elle ne veut jamais voir un pays du maghreb plus fort que lui, mais c&#39;est la triste réalité que le maroc maintenant c&#39;est le pays le plus fort économiquement et potentiellement. Le sáhara est marocain🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦. Historiquement le sáhara est marocain habibi🇲🇦🇲🇦🇲🇦",0,2020-11-13T18:14:21Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9G0EQ-To_pT,@dzpatrioteziridedjazairi8196,"@Rhiyat Younes les sanhadjas ne sont pas egyptiens mais algériens. et les sanhadjas du polisario sont là bas depuis le 9ieme siecle pour diffuser l&#39;islam. le maroc n&#39;existait même pas. et d&#39;ailleurs il n&#39;a jamais existé avant 1956. ces sanhadjas qui sont nos cousins de sang, sont de l&#39;algérie principalement et de libye et c&#39;est pourquoi khadafi aidait le polisario jusqu&#39;à son assassinant par la france pour plaire au maroc.",0,2020-11-13T19:26:08Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9G47RK5APO9,@husseinbnali8445,كل التضامن مع جبهة البوليساريو و اللعنة على عبيد الملوك الصهاينة🇵🇸🇪🇭❤️,1,2020-11-15T07:42:07Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9GK3fXruoq1,@dzpatrioteziridedjazairi8196,@Rhiyat Younes THE MOON ALSO IS MORROCAN BY BLA BLA BLA,0,2020-11-21T12:17:05Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9GKMavypJ6y,@dzpatrioteziridedjazairi8196,"@Rhiyat Younes BLA BLA BLA   if you have proof that the western sahara was Moroccan, quickly give them to your king god to deposit them at the UN; Morocco until today has no historical evidence because the Western Sahara has never been Moroccan. so you were as far as Senegal ???? give us the dates and names of your Moroccan heroes and warriors so that we can check<br>besides you say that you were as far as Andalusia? give nosi the names of your Moroccans and Moroccan heroes so that we can check the net!<br>on the other hand, I will give you the names of the Algerians who were in Spain and created the ahlambra: ZAWI IBN ZIR WITH THE ZIRID DYNASTY<br>and the names of the Algerians who shaped Morocco. Morocco was the doormat for Algerian warriors to colonize Morocco and to go to Spain<br>THE ALGERIANS WHO SHAPED MOROCCO<br>TAREK IBN ZIAD, ZIRI IBN ATIYA (BUILT OUJDA), BOLOGHINE IBN ZIRI, ABDELMOUME EL KOUM FIRTS CALIPH ALMOHAD, MERINIDS &#39;THEY ARE ALGERIAN WARRIOS FROM ALGERIA TO COLONIZE MOROCCO)",0,2020-11-21T15:02:29Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9GKMezlGIFu,@dzpatrioteziridedjazairi8196,"FOR ALMOHADS : Abdelmoumen Algerian national hero and first Almohad caliph: with 20000 Algerian warriors he invades Morocco Moroccan Tinmal to chase the Almoravids who came from Mauritania today! page 382   <a href=""https://books.google.fr/books?id=SlhVAAAAcAAJ&amp;pg=PA390&amp;lpg=PA390&amp;dq=abdelmoumen+khalif&amp;source=bl&amp;ots=Dl3FjJ7ngx&amp;sig=nDTPkemTh4eBH-x_g7WkTdUbwIM&amp;hl=fr&amp;sa=X&amp;ved=0ahUKEwiSmPfVp8XSAhWQ0RoKHXReD2oQ6AEIWzAJ#v=onepage&amp;q=abdelmoumen%20khalif&amp;f=false"">https://books.google.fr/books?id=SlhVAAAAcAAJ&amp;pg=PA390&amp;lpg=PA390&amp;dq=abdelmoumen+khalif&amp;source=bl&amp;ots=Dl3FjJ7ngx&amp;sig=nDTPkemTh4eBH-x_g7WkTdUbwIM&amp;hl=fr&amp;sa=X&amp;ved=0ahUKEwiSmPfVp8XSAhWQ0RoKHXReD2oQ6AEIWzAJ#v=onepage&amp;q=abdelmoumen%20khalif&amp;f=false</a>    <br><br>FOR MERINIDES ARE ALGERIAN Ibn Khaldoun said &quot;From the tribe of Wassin come Merinids&quot;? &quot;Among the Zenetas, native to eastern Algeria (south of the Aures), a group of nomadic Wassins, Banu Mérine, from Biskra, settled in Oran region following the battles against Banu Hilal, then Banu Mérine. founded the Merinid dynasty with Fez as capital&quot;. <a href=""https://fr.wikipedia.org/wiki/Wassin"">https://fr.wikipedia.org/wiki/Wassin</a> et <a href=""https://books.google.fr/books?id=ANcOAAAAQAAJ&amp;pg=PA25&amp;dq=Histoire+des+Berb%C3%A8res+et+des+dynasties+musulmanes+de+l%27Afrique+...++Par+%CA%BBAbd+al-Ra%E1%B8%A5man+b.+Mu%E1%B8%A5ammad+Ibn+Khald%C3%BBn++tome+4#v=onepage&amp;q&amp;f=false"">https://books.google.fr/books?id=ANcOAAAAQAAJ&amp;pg=PA25&amp;dq=Histoire+des+Berb%C3%A8res+et+des+dynasties+musulmanes+de+l%27Afrique+...++Par+%CA%BBAbd+al-Ra%E1%B8%A5man+b.+Mu%E1%B8%A5ammad+Ibn+Khald%C3%BBn++tome+4#v=onepage&amp;q&amp;f=false</a><br>&quot;However, Muley Hashem, nephew of the reigning emperor, and his kaid El-Hamar, went among the tribes still undecided to engage them in a movement which they were preparing against the emir, but this one, informed of these The attempt was made to strike a blow which terrified his many enemies, and two hundred Moroccan horsemen were assembled at some distance from his camp, and ran to meet them, and beat them, and at the same time one of his aghas, Ben Jahia, attacked a Moroccan camp, and carried off with great vigor: the Moroccan Khalee El-Hamar was taken and had his head cut off. &quot;  <a href=""https://gallica.bnf.fr/ark:/12148/bpt6k61519430/f308.item.r=les%20almoravidesou"">https://gallica.bnf.fr/ark:/12148/bpt6k61519430/f308.item.r=les%20almoravidesou</a> <br><br>read how ziri ibn atiya the Algerian threw the inhabitants of fez salty in 994 to fuck the Moroccan women and how he created the city of oujda which was Algerian before french colonization in 1830, page 243 I say well page 243  <a href=""https://books.google.fr/books?id=5xMd1TCBalQC&amp;pg=PA247&amp;dq=ziri+ibn+atia&amp;hl=fr&amp;sa=X&amp;ved=0CCYQ6AEwAWoVChMIu_L3mq3syAIVDJgaCh2_4QxH#v=onepage&amp;q=ziri%20ibn%20atia&amp;f=true"">https://books.google.fr/books?id=5xMd1TCBalQC&amp;pg=PA247&amp;dq=ziri+ibn+atia&amp;hl=fr&amp;sa=X&amp;ved=0CCYQ6AEwAWoVChMIu_L3mq3syAIVDJgaCh2_4QxH#v=onepage&amp;q=ziri%20ibn%20atia&amp;f=true</a> <br><br>&quot;The battle commenced on April 28, 1701, at noon, and ended at four o&#39;clock by the defeat of Muley Ismael, who was wounded, and nearly fell into the hands of the conqueror. Three thousand heads of Moroccan soldiers and fifty of Caids were brought back to Algiers, where the victory was celebrated for several days, &quot; <a href=""http://gallica.bnf.fr/ark:/12148/bpt6k57894551/f299.item.r=tr%C3%A9sor%20des%20deys%20d&#39;alger"">http://gallica.bnf.fr/ark:/12148/bpt6k57894551/f299.item.r=tr%C3%A9sor%20des%20deys%20d&#39;alger</a> <br><br>&quot;The king of Morocco had several times insulted the Algerians, and treated them with little care and even with height, chaaban dey resolved to go in person to avenge himself. He left with 6000 Turkish militia and around 4000 Moorish, he entered the kingdom of Fez, where the king of Morocco also came in person with 60,000 men. The Algerians built and cut in pieces the advance of this numerous army, which took fright and broke free. So that the king of Morocco, seeing the cowardice of his troops, and the success of the Algerians, and desperate to rally them, was obliged to ask for peace. &quot;The dey could largely conquer Morocco but is more afraid of Moors (Algerians) than Moroccans.&quot;read this history in the book from 1725, a century before the French colonization<br><a href=""http://gallica.bnf.fr/ark:/12148/btv1b525059762/f329.item.r=etat%20du%20royaume%20d&#39;alger.zoom"">http://gallica.bnf.fr/ark:/12148/btv1b525059762/f329.item.r=etat%20du%20royaume%20d&#39;alger.zoom</a> Histoire du royaume d&#39;Alger avec l&#39;état présent de son gouvernement, de ses forces de terre &amp; de mer, de ses revenus, police, justice politique &amp; commerce / par M. Laugier de Tassy,... page 301 Auteur : Laugier de Tassy, Jacques Philippe. 1725 <br><br>read that when Moroccans had tried to return to Algeria and attack tlemcen in 1692 with 12,000 Moroccan shepherds against 200 warriors Tlemcenians! it is ashamed read this and do not read the rest of this book because you will die of jealousy on the power of Algeria<br><a href=""http://gallica.bnf.fr/ark:/12148/bpt6k57888627/f12.image.r=tachrifat"">http://gallica.bnf.fr/ark:/12148/bpt6k57888627/f12.image.r=tachrifat</a><br><br>&quot;The Moroccan prince had placed his troops under the orders of his two sons, who, violating the alliance concluded, installed themselves as masters at Tlemcen, after having entered as friends. The younger son of the Sherif, Muley-Abd-Allah, occupied the city with a strong garrison, while his elder brother seized violently the territory of the Beni Amer, which he began to ravage. At this news, the indignant Turks quickly advanced, and attacked their unfaithful ally at the ford of Rio Salado, on the road from Oran to Tlemcen. After a bloody battle, the Moroccans were defeated and suffered huge pearls; their leader himself was slain, and they were routed, and pursued to the Moulouïa. At the first news of the disaster, Muley Abd Allah had fled in haste with all his people, and had taken the road back to Fez, where he was badly received by his father. The victory of the Algerians was due for the most part to the courage of Abd-el-Aziz and his Kabyles warriors. &quot;  <a href=""http://gallica.bnf.fr/ark:/12148/bpt6k57894551/f105.item.r=tr%C3%A9sor%20des%20deys%20d&#39;alger.zoom.texteImage"">http://gallica.bnf.fr/ark:/12148/bpt6k57894551/f105.item.r=tr%C3%A9sor%20des%20deys%20d&#39;alger.zoom.texteImage</a><br><br><br>you filthy and beggar, I answer you with history:<br>I challenge you to give me, in front of the whole world here present, a history book on Morocco which talks about government, its land and sea forces, its revenues, police, political justice &amp; trade in 1725!<br>&quot;The king of Morocco had several times insulted the Algerians, and had treated with little care and even with haughtiness, chaaban dey resolved to go in revenge in person. He left with 6000 Turks from his militia and around 4000 Moors, he entered the kingdom of Fez, where the king of Morocco also came in person with 60,000 men. The Algerians built and cut to pieces the avangarde of this numerous army, which took fright and disbanded. So that the king of Morocco seeing the cowardice of his troops, and the success of the Algerians, and desperate to rally them, was forced to ask for peace. &quot;The Dey could expand to conquer Morocco but is more afraid of the Moors (Algerians) than Moroccans&quot;.<br><a href=""http://gallica.bnf.fr/ark:/12148/btv1b525059762/f329.item.r=etat%20du%20royaume%20d&#39;alger.zoom"">http://gallica.bnf.fr/ark:/12148/btv1b525059762/f329.item.r=etat%20du%20royaume%20d&#39;alger.zoom</a> Histoire du royaume d&#39;Alger avec l&#39;état présent de son gouvernement, de ses forces de terre &amp; de mer, de ses revenus, police, justice politique &amp; commerce / ( History of the kingdom of Algiers with the present state of its government, its land and sea forces, its revenues, police, political justice &amp; trade)  par M. Laugier de Tassy,... page 301 Auteur : Laugier de Tassy, Jacques Philippe. 1725 soit un siècel avant la colonisation <br>I challenge you to give me, in front of the whole world here present, a history book on Morocco which talks about government, its land and sea forces, its revenues, police, political justice &amp; trade<br>moreover I remind you when the Algerians wrote the first novel of their fame by &quot;Apuleius&quot;, when Algeria constituted the main Roman army, at its peak, when Saint Augustine developed catholocism, Morocco did not exist.<br>when Algeria has thousands of old photos and old paintings from the 17th, 18th and 18th century of the Algerian caftan and classy outfits of Algerian men, the Moroccans dressed in mops; you speak of the Moroccan caftan without shame while there is no photo or old painting of the Moroccan caftan before 1990 and that you refuse to admit!<br>&quot;Algeria, located in the middle (between Tunisia and Morocco), fertilized by a SUPERIOR civilization, is the center of attraction towards which all of North West Africa is naturally trained&quot;Maurice WAHL L&#39;ALGERIE Edition Germer Baillière (Paris) 1882. page 1 <a href=""http://gallica.bnf.fr/ark:/12148/bpt6k5848489n/f8.image.r=ziri%20ibn%20atia.langFR"">http://gallica.bnf.fr/ark:/12148/bpt6k5848489n/f8.image.r=ziri%20ibn%20atia.langFR</a>",0,2020-11-21T15:03:02Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugxrp3V4WcUvGzfqv814AaABAg.9G-z5uuF9Kh9GKN47lWc6_,@dzpatrioteziridedjazairi8196,"@Rhiyat Younes CADEAU A GIFT  C&#39;EST EURONEWS QUI LE DIT <br>&quot;En1963, le Maroc a donc envahit l&#39;Algérie pour régler un problème de frontière et a subit une défaite humiliante.&quot;<br><a href=""https://fr.euronews.com/2020/11/20/sahara-occidental-le-front-polisario-et-le-maroc-sur-le-chemin-de-la-guerre"">https://fr.euronews.com/2020/11/20/sahara-occidental-le-front-polisario-et-le-maroc-sur-le-chemin-de-la-guerre</a>",0,2020-11-21T15:06:36Z,Ugxrp3V4WcUvGzfqv814AaABAg
dMhWgUfoXG4,Polisario Front,Ugz_j2J1oLRvryqZc4x4AaABAg,@dzpatrioteziridedjazairi8196,"les sahraouis, demandez la protection des algériens car le maroc est trop puissant pour vous, et va vous exterminer par leur bombes françaises. cette france, complice du maroc, ensemble derrière le terrorisme en algérie dans les années 90, ont inventé le ""qui tue qui"" pour leurs crimes par procuration via les terroriste qui venaient du maroc, juste dans le but d'imposer un embargo sur les ventes d'armes à l'algérie et laisser l'algérie seule et sans armes pour combattre les terroristes qu'elle finançait et qu'elle finance encore aujourd'hui avec la libération des 200 terroristes au mali avec paiement de rançon de plusieurs centaines de millions d'euros contre même les résolutions de l'ONU qui n'est qu'un organisme à son service. 
OU EST LA FRANCE POUR IMPOSER UN EMBARGO SUR LES VENTES D'ARMES AU MAROC QUI COLONISE ET QUI COMMET DES CRIMES CONTRE L’HUMANITÉ AU SAHARA OCCIDENTAL? OÙ SONT SES ORGANISATIONS FANTOCHES FRANCAISES DES DROITS DE L'HOMME CRÉÉES JUSTE POUR SURVEILLER L'ALGERIE ET ÉMETTRE DES MENSONGES A NOTRE ENCONTRE? POURQUOI L'EMBARGO SUR L'ALGERIE QUE W. BUSH AVAIT DÉNONCÉ L'INJUSTICE D'UN TEL EMBARGO EN ACCUSANT LA FRANCE, ET LA FRANCE RESTE MUETTE POUR LE MAROC. C'EST CA QUE LA COMMUNAUTE INTERNATIONALE DOIT SAVOIR. LA FRANCE EST DEVENUE UN PAYS SIONISTE ET IMPERIALISTE ET C'EST LA VÉRITÉ ET C'EST AUSSI L'OPINION DE LA COMMUNAUTÉ INTERNATIONALE. POLISARIO DEMANDEZ LA PROTECTION DE L'ALGERIE, LA JUSTICE ET LE DROIT INTERNATIONALE EST AVEC VOUS",1,2020-11-13T17:02:13Z,
dMhWgUfoXG4,Polisario Front,Ugz_j2J1oLRvryqZc4x4AaABAg.9G-ywsYEVMa9G02TACng1Q,@marocmonpays1307,😂😂😂 les soldats du polizéro courraient comme des rats... 🤣🤣🤣<br>À la niche!!,1,2020-11-13T17:41:43Z,Ugz_j2J1oLRvryqZc4x4AaABAg
dMhWgUfoXG4,Polisario Front,Ugz_j2J1oLRvryqZc4x4AaABAg.9G-ywsYEVMa9G031rGrNTw,@dzpatrioteziridedjazairi8196,"@marocmonpays1307 YA HMAR C&#39;ETAIENT DES FEMLMES ET CIVILES SANS ARMES YA HMAR. LE POLISARIO SONT DES SANHADJAS OROIGINAIRE D&#39;ALGERIE SELON OBN KHELDOUN ET SONT DES GUERRIERS PAS DES BERGES QUE VOSU ETES . ON VA VOIR? ON DIT BIEN QUE RIRA BIEN ET CELUI QUI RIT EN DERNIER NON? DIEU VA VOUS MONTRER SA PUISSANCDE YA KALB YA ABID EL MALIK, TU PENSES QUE TON ROI EST PLUS FORT QUE NOTER ALLAH ON VERA",0,2020-11-13T17:46:43Z,Ugz_j2J1oLRvryqZc4x4AaABAg
dMhWgUfoXG4,Polisario Front,Ugz_j2J1oLRvryqZc4x4AaABAg.9G-ywsYEVMa9G0GpCQ1fqT,@dzpatrioteziridedjazairi8196,"@Rhiyat Younes le sahara occidental n&#39;a jamais appartenu au maroc ni historiquement ni ethniquement. et toutes les cartes du monde ancienne le prouve (avant 1979). carte du maroc 1595   où on peut lire clairement que le sahra est un pays de sanhadja <a href=""https://gallica.bnf.fr/ark:/12148/btv1b53103889w/f259.item.r=atlas%20cartes.zoom"">https://gallica.bnf.fr/ark:/12148/btv1b53103889w/f259.item.r=atlas%20cartes.zoom</a>  et  carte de 1910  <a href=""https://arretsurinfo.ch/republique-arabe-sahraouie-democratique-lhistorique-du-conflit-12/"">https://arretsurinfo.ch/republique-arabe-sahraouie-democratique-lhistorique-du-conflit-12/</a>    et     <a href=""http://www.abebooks.fr/FESSAE-MAROCCHI-REGNA-AFRICAE-CELEBERR-BARBARIAE/18082862073/bd#&amp;gid=1&amp;pid=1"">www.abebooks.fr/FESSAE-MAROCCHI-REGNA-AFRICAE-CELEBERR-BARBARIAE/18082862073/bd#&amp;gid=1&amp;pid=1</a> carte 1928 <a href=""http://www.etsy.com/fr/listing/97470239/1928-afrique-vintage-carte-nord-ouest?show_sold_out_detail=1"">www.etsy.com/fr/listing/97470239/1928-afrique-vintage-carte-nord-ouest?show_sold_out_detail=1</a> et <br>carte du maroc en 1844 ou oujda figuieg étaient algériennes <a href=""https://upload.wikimedia.org/wikipedia/de/4/43/Radefeld_1844_marrakech_map.jpg"">https://upload.wikimedia.org/wikipedia/de/4/43/Radefeld_1844_marrakech_map.jpg</a> Carte de l&#39;algérie en 1677 et de 1770 <a href=""http://gallica.bnf.fr/ark:/12148/btv1b77593565/f1.item.r=royaume%20d&#39;alg%C3%A9rie.zoom"">http://gallica.bnf.fr/ark:/12148/btv1b77593565/f1.item.r=royaume%20d&#39;alg%C3%A9rie.zoom</a> et <a href=""http://gallica.bnf.fr/ark:/12148/btv1b77593602/f1.item.r=royaume%20d&#39;alg%C3%A9rie.zoom"">http://gallica.bnf.fr/ark:/12148/btv1b77593602/f1.item.r=royaume%20d&#39;alg%C3%A9rie.zoom</a> et traités lâches et traitre franco marocains anti algérien et a lire en bas de la page <a href=""http://gallica.bnf.fr/ark:/12148/bpt6k56057591/f31.item.r=carte%20de%20l&#39;alg%C3%A9rie%201962.zoom"">http://gallica.bnf.fr/ark:/12148/bpt6k56057591/f31.item.r=carte%20de%20l&#39;alg%C3%A9rie%201962.zoom</a><br>en outre le polisario est un peuple séculaire de Sanhadjas, c&#39;est à dire un peuple qui n&#39;a rien à voir avec la race de marocain, ils sont originaire d&#39;algérie depuis 8ieme siècle. donc ce sont des guerriers redoutables contrairement aux bergers lâches et traitres marocains. les marocains n&#39;ont gagné aucune guerre ou simple bataille contre qui que ce soit depuis que le monde existe! déjà, le maroc en soi a été façonné en long et en large par des guerriers algériens! donc avant 1975 le polisario a été colonisé par l&#39;espagne, et le polisario créé en 1973 pour combattre les espagnoles a atteint son but puisque l&#39;espagne s&#39;avouait vaincu. et que fait l&#39;espagne avec la france et israel? ils demandent au maroc et à la mauritanie d&#39;occuper le sahara occidental pour se venger des sahraouis mais aussi pour emmerder (souhait d&#39;israel) l&#39;algérie qui soutenait le polisatio contre l&#39;espagne. le maroc et la mauritanie acceptent de partager le gâteau sahraoui en écrasant sa population. le nord pour le maroc et le sud pour la mauritanie. le polisario trahi par le maroc et la mauritanie continua le combat. ils chassent la mauritanie du sud du sahara en 1979, et le maroc profitant de la défaite mauritanienne face aux sahraouis occupe automatiquement comme des charognards, et aujourd&#39;hui les marocains nous saoulent de &quot;l&#39;intégrité territoriale&quot; inexistante avant 1979, mais devient existante après le retrait de la mauritanie. donc déjà on mesure le vice marocain. le maroc était à deux doigt de perdre le sahara occidental face aux guerriers sahraouis sans le soutien d&#39;israel qui voulait absolument maintenir la région sous tension pour embêter l&#39;algérie, et israel vous a même recommandé de construire le mur au sahara pour vous protéger des attaquent meurtrières sahraouis. après plusieurs combats les sahraouis ont fait plus de 6000 prisonniers marocains, que le roi du maroc refuse de récupérer car vous êtes une sous race pour lui et vous comptez pour de la merde pour lui, heureusement qu&#39;il y a l&#39;ONU qui pense à vous peuple esclave marocain. le cesser le feu est instauré depuis 1991, pour l&#39;organisation d&#39;un référendum d&#39;autodétermination, mais depuis le maroc gagne du temps (grace aux manœuvres franco israélienne) et fuit ses responsabilités. les sahraouis sont des adorateurs de dieu l&#39;unique le tout puissant contrairement aux marocains qui sont des adorateurs de rois pour qui ils se prosternent comme des gueux en insultant et en défiant notre dieu l&#39;unique soubhanou. les sahraouis ne se prosterneront JAMAIS pour leur roi dieu, NOTEZ LE, et on verra qui est plus puissant leur roi dieu et israel ou notre dieu l&#39;unique soubhanou! la guerre? y a pas de problème, mais sachez qu&#39;un sahraoui mort est un chahide il va au paradis et un marocain mort est une charogne et il va en enfer se prosterner pour leurs rois à jamais en enfer",0,2020-11-13T19:47:11Z,Ugz_j2J1oLRvryqZc4x4AaABAg
dMhWgUfoXG4,Polisario Front,Ugz_j2J1oLRvryqZc4x4AaABAg.9G-ywsYEVMa9G0IEOO6aGs,@marocmonpays1307,@dzpatrioteziridedjazairi8196 <br>Qui es-tu pour dire untel va aller au paradis et untel ira en enfer??? <br>Seul Dieu sait. <br>Rigolo avec tes paragraphes d&#39;1kilomètre. <br>Espèce d&#39;arrogant. <br>Le sahara est et restera marocain. <br>Jamais et je dis bien jamais vous les algériens et votre caniche le polizéro vous n&#39;aurez accès à l&#39;Atlantique. <br>Peuple clochard vous vous faites manipuler par votre gouvernement voleur et corrompu! Un pays soit disant riche avec du pétrole et du gaz et quand on regarde votre pays deguelasse avec les ordures qui jonchent le sol et les bâtiments tout flingués on dirait l&#39;Afghanistan !,0,2020-11-13T19:59:30Z,Ugz_j2J1oLRvryqZc4x4AaABAg
