video_id,keyword,comment_id,author,text,likes,published_at,reply_to,clean_text
6pGfFp4POlw,Polisario Front,Ugz2T9D1A_q8sagAd2N4AaABAg.9SLrfolyN1kAEIZ7FB02VJ,@General_Lee_Oliver,"@yyyyyy-ro8ni This is not an &quot;Artillery Strike Weapon&quot; as you say. This is a ZU-23-2 23mm Anti Aircraft Gun mounted on the back of a pickup truck. What you are saying is complete bullshit. This is NOT used as an &#39;artillery weapon&#39; as you said. No strategies nor tactics properly employed on the POLISARIO side, as using an AA gun is not at all effective as a &#39;Strike Weapon&#39;. Quit your stupid games kid",0,2025-02-08T22:39:51Z,Ugz2T9D1A_q8sagAd2N4AaABAg,yyyyyyroni this is not an quotartillery strike weaponquot as you say this is a zu mm anti aircraft gun mounted on the back of a pickup truck what you are saying is complete bullshit this is not used as an artillery weapon as you said no strategies nor tactics properly employed on the polisario side as using an aa gun is not at all effective as a strike weapon quit your stupid games kid
6pGfFp4POlw,Polisario Front,Ugz2T9D1A_q8sagAd2N4AaABAg.9SLrfolyN1kAEJpGKy2DAm,@General_Lee_Oliver,"@yyyyyy-ro8ni This is not an &quot;Artillery Strike Weapon&quot; as you say. This is a ZU-23-2 23mm Anti Aircraft Gun mounted on the back of a pickup truck. What you are saying is complete bullshit. This is NOT used as an &#39;artillery weapon&#39; as you said. No strategies nor tactics properly employed on the POLISARIO side, as using an AA gun is not at all effective as a &#39;Strike Weapon&#39;, especially considering the stupidly high muzzle incline. Quit your stupid games kid",0,2025-02-09T10:28:53Z,Ugz2T9D1A_q8sagAd2N4AaABAg,yyyyyyroni this is not an quotartillery strike weaponquot as you say this is a zu mm anti aircraft gun mounted on the back of a pickup truck what you are saying is complete bullshit this is not used as an artillery weapon as you said no strategies nor tactics properly employed on the polisario side as using an aa gun is not at all effective as a strike weapon especially considering the stupidly high muzzle incline quit your stupid games kid
6pGfFp4POlw,Polisario Front,Ugz2T9D1A_q8sagAd2N4AaABAg.9SLrfolyN1kAHA54-3Y30E,@General_Lee_Oliver,"​@yyyyyy-ro8ni That&#39;s not a &#39;artillery strike weapon&#39;, that&#39;s a Soviet made ZU-23-2 Anti aircraft gun (23mm). This guy is most likely practicing, this is NOT used to strike bases. Stop making shit up.",1,2025-04-21T05:17:32Z,Ugz2T9D1A_q8sagAd2N4AaABAg,yyyyyyroni thats not a artillery strike weapon thats a soviet made zu anti aircraft gun mm this guy is most likely practicing this is not used to strike bases stop making shit up
6pGfFp4POlw,Polisario Front,Ugz2T9D1A_q8sagAd2N4AaABAg.9SLrfolyN1kAOetjaMMaDf,@Mr7Crash,@yyyyyy-ro8ni Artillery strikes ? Do you see shells being launched you dumb fuck ? hahaha,0,2025-10-24T13:25:12Z,Ugz2T9D1A_q8sagAd2N4AaABAg,yyyyyyroni artillery strikes do you see shells being launched you dumb fuck hahaha
6pGfFp4POlw,Polisario Front,Ugwh_x1_wcCNOe2kEYp4AaABAg,@omarmuto,une armée avec les sandales n'est pas une armée. C'est des miliciens affamés et idiots.meme les couleurs sont differente. On peut tous nous acheter des trucs comme ca et dire qu'on est un pays. Vous perdez votre temps et le maroc gagne politquement. et militerement il a des bases la juste pour attendre vos attaques ridicules. Le trajet a été reouvert et bien sur vous allez rester la a montrer des videos de guerilla inutiles. Cela dit continuez a vider vos armes . Quand vous les aurez fini venez signer un cessez le feu et fermez la. et allez demander a acheter des antidote contre Corona . Et achetez des masques. idiots...,0,2020-11-15T20:42:00Z,,une arme avec les sandales nest pas une arme cest des miliciens affams et idiotsmeme les couleurs sont differente on peut tous nous acheter des trucs comme ca et dire quon est un pays vous perdez votre temps et le maroc gagne politquement et militerement il a des bases la juste pour attendre vos attaques ridicules le trajet a t reouvert et bien sur vous allez rester la a montrer des videos de guerilla inutiles cela dit continuez a vider vos armes quand vous les aurez fini venez signer un cessez le feu et fermez la et allez demander a acheter des antidote contre corona et achetez des masques idiots
6pGfFp4POlw,Polisario Front,Ugyt4EwnW5VfPBoNrfl4AaABAg,@mohssinbouzid9351,Gggghhhhhhhhhhhhhb where,0,2020-11-15T18:45:41Z,,gggghhhhhhhhhhhhhb where
6pGfFp4POlw,Polisario Front,UgxMcujNLTGrf1x7CJ94AaABAg,@mhamedkalay2640,Vive le SAHARA OCCIDENTAL LIBRE,4,2020-11-15T15:41:46Z,,vive le sahara occidental libre
HSn2rjHzaoE,Polisario Front,Ugx5EQzPVuNor4xMIcB4AaABAg,@ydcell9983,What a waste of time 😂,0,2025-11-02T00:35:12Z,,what a waste of time
HSn2rjHzaoE,Polisario Front,UgzK6ru3X9PnF0IRXvF4AaABAg,@moorish8103,"I am a Saharaoui Moroccan, and Saharaouis have always been part of Morocco, including Mauritania.
Libya and Algeria founded and supported the front of Polisario as part of the cold proxy wars because Morocco has always been western leaning, whereas Algeria and Libya were with the eastern communist block. 
The western Moroccan Sahara is part of Morocco, and will always be. end of story.",1,2025-06-12T00:28:28Z,,i am a saharaoui moroccan and saharaouis have always been part of morocco including mauritania libya and algeria founded and supported the front of polisario as part of the cold proxy wars because morocco has always been western leaning whereas algeria and libya were with the eastern communist block the western moroccan sahara is part of morocco and will always be end of story
HSn2rjHzaoE,Polisario Front,UgzK6ru3X9PnF0IRXvF4AaABAg.AJFTKMcP9cLALlhI-bcmVn,@SomeLaPresenceOne,"Moroccan are from Kingdom of Morocco<br>Sahrawi are from Sahrawi Arab Democratic Republic aka Western Sahara<br><br>About Morocco, does not respect :<br>- Uti possidetis juris  &quot; <a href=""https://www.law.cornell.edu/wex/uti_possidetis_juris"">https://www.law.cornell.edu/wex/uti_possidetis_juris</a> &quot;<br>- The International Court of Justice Advisory Opinion on Western Sahara &quot; <a href=""https://www.icj-cij.org/case/61"">https://www.icj-cij.org/case/61</a> &quot;<br>- Constitutive act of the African Union ARTICLE 3.b &quot;defend the sovereignty, territorial integrity and independence of its Member States;&quot;  (Which Saharwi Republic is a founding member)   <a href=""https://au.int/sites/default/files/pages/34873-file-constitutiveact_en.pdf"">https://au.int/sites/default/files/pages/34873-file-constitutiveact_en.pdf</a> <br><br><br>About the UN : <br>The United Nations General Assembly Resolution 34/37, adopted on November 21, 1979, designated the Polisario Front as the &quot;sole representative of the people of Western Sahara&quot; <br><a href=""https://www.europeanpapers.eu/europeanforum/the-front-polisario-v-council-case-general-court-and-volkerrechtsfreundlichkeit"">https://www.europeanpapers.eu/europeanforum/the-front-polisario-v-council-case-general-court-and-volkerrechtsfreundlichkeit</a><br>And several UN Resolution <a href=""https://en.wikipedia.org/wiki/List_of_United_Nations_resolutions_concerning_Western_Sahara"">https://en.wikipedia.org/wiki/List_of_United_Nations_resolutions_concerning_Western_Sahara</a><br><br>About the POLISARIO Front:<br>- The POLISARIO has joint the Geneva Convention  <a href=""https://www.genevacall.org/fr/actualites/geneva-conventions-armed-movements-unprecedented-move/"">https://www.genevacall.org/fr/actualites/geneva-conventions-armed-movements-unprecedented-move/</a><br><a href=""https://www.armedgroups-internationallaw.org/2015/09/02/unilateral-declaration-by-polisario-under-api-accepted-by-swiss-federal-council/"">https://www.armedgroups-internationallaw.org/2015/09/02/unilateral-declaration-by-polisario-under-api-accepted-by-swiss-federal-council/</a><br><br>About Algeria : <br>Algeria is a non aligned country, has hosted African National Congress Founded by Nelson Mandela.<br>Algeria has supported Liberation Movement all around the world especially africans<br>Algeria served as a crucial neutral intermediary between the United States and Iran after diplomatic relations were severed<br><a href=""https://nesa-center.org/40-years-later-the-role-of-algerian-diplomacy-during-the-iran-hostage-crisis/"">https://nesa-center.org/40-years-later-the-role-of-algerian-diplomacy-during-the-iran-hostage-crisis/</a><br><a href=""https://adst.org/2022/07/the-iran-hostage-crisis-diplomatic-drama-and-legal-innovation/"">https://adst.org/2022/07/the-iran-hostage-crisis-diplomatic-drama-and-legal-innovation/</a><br><br><br><a href=""https://upload.wikimedia.org/wikipedia/commons/d/d9/Carte_de_la_R%C3%A9gence_d%27Alger_en_1650_%28Alg%C3%A9rie%29_et_du_Royaume_de_F%C3%A8s.jpg"">https://upload.wikimedia.org/wikipedia/commons/d/d9/Carte_de_la_R%C3%A9gence_d%27Alger_en_1650_%28Alg%C3%A9rie%29_et_du_Royaume_de_F%C3%A8s.jpg</a>",1,2025-08-13T15:16:57Z,UgzK6ru3X9PnF0IRXvF4AaABAg,moroccan are from kingdom of moroccobrsahrawi are from sahrawi arab democratic republic aka western sahara brbrabout morocco does not respect br uti possidetis juris quot a href quot br the international court of justice advisory opinion on western sahara quot a href quotbr constitutive act of the african union article b quotdefend the sovereignty territorial integrity and independence of its member statesquot which saharwi republic is a founding member a href brbrbrabout the un brthe united nations general assembly resolution adopted on november designated the polisario front as the quotsole representative of the people of western saharaquot bra href several un resolution a href the polisario frontbr the polisario has joint the geneva convention a href href algeria bralgeria is a non aligned country has hosted african national congress founded by nelson mandelabralgeria has supported liberation movement all around the world especially africansbralgeria served as a crucial neutral intermediary between the united states and iran after diplomatic relations were severedbra href href href
HSn2rjHzaoE,Polisario Front,Ugy96nG_E50vP9QK3P54AaABAg,@MAROCMAROCAIN007,"AHARA MAROCAIN A TT JAMAIS 
BRAHIM BENBATOUCHE COUPABLE DE NOMBREUX VIOLS 
BRAHIM BENBATOUCHE(RAPD, POULIZBEL) COUPABLE DE CRIME CONTRE L'HUMANITÉ PAR LA JUSTICE ESPAGNOLE 
BRAHIM BENBATOUCHE (RAPD, POULIZBEL)COUPABLE DE DÉTOURNEMENT DE FOND ISSUE D'AIDES HUMANITAIRES 
BRAHIM BENBATOUCHE (RAPD, POULIZBEL)COUPABLE D'ACTES TERRORISTES 
BRAHIM BENBATOUCHE (RAPD, POULIZBEL)COUPABLE D’ENRÔLEMENT D'ENFANTS 
VOUS ETES UNE FAUSSE CAUSE CREE DE TTE PIECE PAR LA JUNTE POUR AVOIR ACCÈS A L’ATLANTIQUE 
VOUS NE VERREZ JAMAIS LA CÔTE ATLANTIQUE AYEZ UN PEU DE DIGNITÉ SI ILS VOUS EN RESTENT SOUFFREZ EN SILENCE SVP",1,2023-05-17T11:25:22Z,,ahara marocain a tt jamais brahim benbatouche coupable de nombreux viols brahim benbatoucherapd poulizbel coupable de crime contre lhumanit par la justice espagnole brahim benbatouche rapd poulizbelcoupable de dtournement de fond issue daides humanitaires brahim benbatouche rapd poulizbelcoupable dactes terroristes brahim benbatouche rapd poulizbelcoupable denrlement denfants vous etes une fausse cause cree de tte piece par la junte pour avoir accs a latlantique vous ne verrez jamais la cte atlantique ayez un peu de dignit si ils vous en restent souffrez en silence svp
HSn2rjHzaoE,Polisario Front,UgxabVrdDYdbQ-M6-HR4AaABAg,@imadpi6182,Tell me suzane how much money algeria give you and u know that u know its not whit 30 000 people u make country stop your hypocrisy cause you soupport teroriste and never ever forget sahara is moroccan 🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦🇲🇦💯💯💯💯,0,2023-05-15T17:24:18Z,,tell me suzane how much money algeria give you and u know that u know its not whit people u make country stop your hypocrisy cause you soupport teroriste and never ever forget sahara is moroccan
dMhWgUfoXG4,Polisario Front,UgzXtTz5Ljtz058qVbB4AaABAg,@YacobIbnMohamed,"The “Western Sahara” was always part of Morocco, even before the occupation by France and Spain, this is not a topic. There was never a country who was named “Polisario” or “Western Sahara”",1,2024-10-29T00:39:53Z,,the western sahara was always part of morocco even before the occupation by france and spain this is not a topic there was never a country who was named polisario or western sahara
dMhWgUfoXG4,Polisario Front,UgxYxCXuTZcDgN2_PQt4AaABAg,@BrotherNuh,🇪🇭🤝🇭🇰🤝🇵🇸 LIBERATION,1,2024-06-14T03:42:38Z,,liberation
dMhWgUfoXG4,Polisario Front,UgyqEIgJ4In-UYm9UcJ4AaABAg,@franky3640,"Spain's position on the Western Sahara doesn't effect western Sahara because its on the hands of united nation, free polisario western Sahara free polisario democratic and republic of polisario",0,2022-03-30T02:15:20Z,,spains position on the western sahara doesnt effect western sahara because its on the hands of united nation free polisario western sahara free polisario democratic and republic of polisario
dMhWgUfoXG4,Polisario Front,Ugyigjafo4GrhIeAUUx4AaABAg,@raheemhamzawi9607,the great kingdom of morocco will kill anyone that threatens its land and peaple god bliss morocco ❤👏,0,2020-12-12T01:40:26Z,,the great kingdom of morocco will kill anyone that threatens its land and peaple god bliss morocco
dMhWgUfoXG4,Polisario Front,UgwsPa9YY5SNnRZaT7R4AaABAg,@adamgayan3241,Polisario = terrorists,0,2020-12-05T08:39:11Z,,polisario terrorists
dMhWgUfoXG4,Polisario Front,UgxTPZ0i4gK-k0Xkwqd4AaABAg,@MO20024,Polisario is a terorest group supported by algeria army .free to our brothers and sisters in algeria from it is terorest army .,1,2020-11-22T13:55:05Z,,polisario is a terorest group supported by algeria army free to our brothers and sisters in algeria from it is terorest army
dMhWgUfoXG4,Polisario Front,UgxLdqSUv-Y3O0dYeKJ4AaABAg,@youssyo1733,"https://youtu.be/DthQaXH-LKo 
,histoire du Grand Maroc !!!",0,2020-11-18T23:35:23Z,,histoire du grand maroc
dMhWgUfoXG4,Polisario Front,Ugxb1c9pQsiYuTjFHbV4AaABAg,@stefanmuller9456,"What a stupid and fake news channel 😂
Based on propaganda.",0,2020-11-15T23:01:38Z,,what a stupid and fake news channel based on propaganda
dMhWgUfoXG4,Polisario Front,UgxCu-nGeHp_c8nn3TJ4AaABAg,@xmanykl4400,"It's pure show of the polisario. If They go to war with Morocco, they know it will be their end.",0,2020-11-15T21:17:25Z,,its pure show of the polisario if they go to war with morocco they know it will be their end
dMhWgUfoXG4,Polisario Front,UgyQVnqOCFpHHr8HzOp4AaABAg,@ChawanHeminVlogs,Why?,0,2020-11-14T22:16:48Z,,why
dMhWgUfoXG4,Polisario Front,UgyQVnqOCFpHHr8HzOp4AaABAg.9G36jrv-Ep29G5H4PkmARN,@mohamedanass3688,"To provoke Morocco and create problems, when Morocco defends itself they claim to be victims and start making fake news.",0,2020-11-15T18:25:36Z,UgyQVnqOCFpHHr8HzOp4AaABAg,to provoke morocco and create problems when morocco defends itself they claim to be victims and start making fake news
dMhWgUfoXG4,Polisario Front,UgyQVnqOCFpHHr8HzOp4AaABAg.9G36jrv-Ep29GZfGX1377U,@noone-io4yj,"Ironic enough,they may have attacked the u n safe house thing in the &quot;seize fire&quot; area",1,2020-11-27T13:42:56Z,UgyQVnqOCFpHHr8HzOp4AaABAg,ironic enoughthey may have attacked the u n safe house thing in the quotseize firequot area
dMhWgUfoXG4,Polisario Front,UgxgjZzOMDnNAl-kCel4AaABAg,@dzpatrioteziridedjazairi8196,"le polisario attend un vote d'autodétermination qui ne vient jamais à cause de la complicité de l'ONU et en même temps le maroc ouvre des consulats, sur leurs terres colonisées, avec des pays fantoches dont la population ne dépasse pas le million, et dont les présidents sont corrompus, au détriment de leur peuple, par le maroc avec l'argent maudit de la drogue et la criminalité. le polsiario attend le vote d'autodétermination pendant que le maroc investit avec de l'argent des sahraouis que le maroc détourne en pillant leurs ressources naturelles avec la complicité de l'ONU et l'argent maudit des arabes traitres et ennemis de allah soubhanou, repeuple leur pays de marocains.  (je le rappelle ces rois d'arabie censés défendre la parole divine dans le saint coran, veulent obliger les sahraouis à se prosterner pour un roi, ce qui est le pire péché en islam et que allah ne pardonnera jamais. ces rois deviennent de facto des ennemis de allah soubhanou, vous vous rendez compte ils ont les clés de la mecque, ces traitres des musulmans!!!!!), le  polisario attend le vote d'autodétermination, alors que le maroc, avec la complicité de l'ONU, manipulent l'opinion internationale à travers la presse françaises (rappelez vous le maroc vu du ciel par france 2), et sionistes arabes et autres, pour diaboliser les sahraouis et tromper les peuples du monde non instruits sur la réalité de cette colonisation qui passe pour un ""recouvrement des terres marocaines"", des terres qui n'ont jamais été marocaines ni historiquement ni ethniquement! ces marocains qui font passer les sahraouis pour des ""séparatistes"" et l'armée marocaine d'occupation criminelle pour des ""gendarmes"" ou ""agents de sécurité"" (vigiles quoi)! pour l'ONU les centaine de millions de mines plantés au sahara sont des roses et les tortures des sahraouis dans les prisons marocaines comme un séjours touristique. 
SAHRAOUIS VOUS ÊTES DANS VOS DROITS ABSOLUS ET LÉGITIME ET ""LE DJIHAD SAINT"" S'APPLIQUE DANS VOTRE SITUATION. ET CA N'A RIEN A VOIR AVEC LE FAUX DJIHAD CONTRE ALLAH SOUBHANOU DU DAESH MAROCAIN, QATARI, EMIRATI OU SAOUDIEN QUI SONT TOUS A LA SOLDE D'ISRAEL.",0,2020-11-14T17:17:02Z,,le polisario attend un vote dautodtermination qui ne vient jamais cause de la complicit de lonu et en mme temps le maroc ouvre des consulats sur leurs terres colonises avec des pays fantoches dont la population ne dpasse pas le million et dont les prsidents sont corrompus au dtriment de leur peuple par le maroc avec largent maudit de la drogue et la criminalit le polsiario attend le vote dautodtermination pendant que le maroc investit avec de largent des sahraouis que le maroc dtourne en pillant leurs ressources naturelles avec la complicit de lonu et largent maudit des arabes traitres et ennemis de allah soubhanou repeuple leur pays de marocains je le rappelle ces rois darabie censs dfendre la parole divine dans le saint coran veulent obliger les sahraouis se prosterner pour un roi ce qui est le pire pch en islam et que allah ne pardonnera jamais ces rois deviennent de facto des ennemis de allah soubhanou vous vous rendez compte ils ont les cls de la mecque ces traitres des musulmans le polisario attend le vote dautodtermination alors que le maroc avec la complicit de lonu manipulent lopinion internationale travers la presse franaises rappelez vous le maroc vu du ciel par france et sionistes arabes et autres pour diaboliser les sahraouis et tromper les peuples du monde non instruits sur la ralit de cette colonisation qui passe pour un recouvrement des terres marocaines des terres qui nont jamais t marocaines ni historiquement ni ethniquement ces marocains qui font passer les sahraouis pour des sparatistes et larme marocaine doccupation criminelle pour des gendarmes ou agents de scurit vigiles quoi pour lonu les centaine de millions de mines plants au sahara sont des roses et les tortures des sahraouis dans les prisons marocaines comme un sjours touristique sahraouis vous tes dans vos droits absolus et lgitime et le djihad saint sapplique dans votre situation et ca na rien a voir avec le faux djihad contre allah soubhanou du daesh marocain qatari emirati ou saoudien qui sont tous a la solde disrael
dMhWgUfoXG4,Polisario Front,UgxgjZzOMDnNAl-kCel4AaABAg.9G2_RH4F-Ic9G4FrsuRHH1,@bln3615,"Le polisario peut toujours attendre, cette organisation va pourrir entre les mains de l&#39;algérie qui ne sait plus quoi faire de ça.",0,2020-11-15T08:55:47Z,UgxgjZzOMDnNAl-kCel4AaABAg,le polisario peut toujours attendre cette organisation va pourrir entre les mains de lalgrie qui ne sait plus quoi faire de a
dMhWgUfoXG4,Polisario Front,UgxgjZzOMDnNAl-kCel4AaABAg.9G2_RH4F-Ic9G4bBO-9Vvf,@dzpatrioteziridedjazairi8196,"@bln3615 vous êtes tellement cons que vous vous rendiez même pas compte que vous êtes un peuple esclave, bergers, ploucs, inexistant pour votre roi dieu pour qui vous vous prosternez pour insulter et défier allah soubhanou. les sahraouis sont libres et démocratiques. ils ne seront jamais sous la dictature de votre roi dieu que vous craignez plus que allah soubhanou, et  la dépendance russe car les russes soutiennent la marocanité du sahara et surtout de leur exclusion de sotchi pour vous faire plaisir. car lkes russes et la france sont avec vous depuis toujours. ils nous ont même refusé des rames pour vous combattre en 1963 quand vous nous avez attaqué pendant que nous enterrions nos chouhadas.  les sahraouis seront un peuple si démocratique que leur ressource naturelle feront d&#39;eux plus riche que les suisses. ya hmar. ils ont la baraka divine et vous , vous êtes mauduits de allah soubhanou puisque vosu avez choisi votre dieu qaui est votre roi que vous adorez et prosternez",0,2020-11-15T12:10:49Z,UgxgjZzOMDnNAl-kCel4AaABAg,bln vous tes tellement cons que vous vous rendiez mme pas compte que vous tes un peuple esclave bergers ploucs inexistant pour votre roi dieu pour qui vous vous prosternez pour insulter et dfier allah soubhanou les sahraouis sont libres et dmocratiques ils ne seront jamais sous la dictature de votre roi dieu que vous craignez plus que allah soubhanou et la dpendance russe car les russes soutiennent la marocanit du sahara et surtout de leur exclusion de sotchi pour vous faire plaisir car lkes russes et la france sont avec vous depuis toujours ils nous ont mme refus des rames pour vous combattre en quand vous nous avez attaqu pendant que nous enterrions nos chouhadas les sahraouis seront un peuple si dmocratique que leur ressource naturelle feront deux plus riche que les suisses ya hmar ils ont la baraka divine et vous vous tes mauduits de allah soubhanou puisque vosu avez choisi votre dieu qaui est votre roi que vous adorez et prosternez
dMhWgUfoXG4,Polisario Front,UgzGqJrFlj1Irlux7td4AaABAg,@nuadibudajla2671,marueco matando mujeres y niños sahraui,0,2020-11-14T16:42:28Z,,marueco matando mujeres y nios sahraui
dMhWgUfoXG4,Polisario Front,Ugx-T8-8p6aRkcSnVlJ4AaABAg,@luctisser2262,"Algeriens Marocains soyez unis dans  l'adversité et les difficultés accroche vous sur la corde du seigneur, ne succombez pas aux sirènes de la guerre. Asseyez vous à la table  avec les Sahraouis pour régler ce problème entre"" famille ""pacifiquement .",1,2020-11-14T14:24:20Z,,algeriens marocains soyez unis dans ladversit et les difficults accroche vous sur la corde du seigneur ne succombez pas aux sirnes de la guerre asseyez vous la table avec les sahraouis pour rgler ce problme entre famille pacifiquement
dMhWgUfoXG4,Polisario Front,Ugz9NPp_54odT0ZxPIh4AaABAg,@johnnysmithdziri,Free western Sahara 💪💪💪,5,2020-11-14T02:47:25Z,,free western sahara
dMhWgUfoXG4,Polisario Front,Ugz9NPp_54odT0ZxPIh4AaABAg.9G10uzAwyKD9ITHfY3rjGf,@Yousseffabidou,In your dreams 🤣,0,2021-01-13T19:15:22Z,Ugz9NPp_54odT0ZxPIh4AaABAg,in your dreams
dMhWgUfoXG4,Polisario Front,UgxOict_y2PcZ4Tng_t4AaABAg,@lesmateur,where do u get ur bullcrap news....?,0,2020-11-13T21:39:54Z,,where do u get ur bullcrap news
dMhWgUfoXG4,Polisario Front,UgxdU7Jmcg1vugjU-0Z4AaABAg,@janrijnders7903,Ailigily 🤣 lmao 😆,0,2020-11-13T21:38:51Z,,ailigily lmao
dMhWgUfoXG4,Polisario Front,Ugwac5UohY9m8HQ5-r14AaABAg,@jeankader5378,Terrorism maroko,1,2020-11-13T20:03:06Z,,terrorism maroko
dMhWgUfoXG4,Polisario Front,Ugwac5UohY9m8HQ5-r14AaABAg.9G0IdhpRsQd9G9huTgl6PH,@funstuff8876,cry more,0,2020-11-17T11:45:45Z,Ugwac5UohY9m8HQ5-r14AaABAg,cry more
dMhWgUfoXG4,Polisario Front,UgwvPXB-R_QsoT_pcBp4AaABAg,@Hadramidvp,aint you all muslim ? why not unite each other in same country..,1,2020-11-13T18:48:30Z,,aint you all muslim why not unite each other in same country
dMhWgUfoXG4,Polisario Front,UgwvPXB-R_QsoT_pcBp4AaABAg.9G0A6N5viYD9G0Sot00tef,@frankfurter9267,Says a turk,0,2020-11-13T21:32:00Z,UgwvPXB-R_QsoT_pcBp4AaABAg,says a turk
dMhWgUfoXG4,Polisario Front,UgwvPXB-R_QsoT_pcBp4AaABAg.9G0A6N5viYD9G0VVpw0roR,@Hadramidvp,"@frankfurter9267 im ottoman dear, not racist taghut one",0,2020-11-13T21:55:29Z,UgwvPXB-R_QsoT_pcBp4AaABAg,frankfurter im ottoman dear not racist taghut one
dMhWgUfoXG4,Polisario Front,UgzFjFO_NqCg6zrnbrZ4AaABAg,@frankfurter9267,The old Moroccan territories will be restored Inshallah!🇲🇦🇲🇦,26,2020-11-13T17:43:31Z,,the old moroccan territories will be restored inshallah
dMhWgUfoXG4,Polisario Front,UgzFjFO_NqCg6zrnbrZ4AaABAg.9G02fNQVARr9G0SjsMKt7V,@frankfurter9267,"Cathal Ó Braonáin Don&#39;t annoy my ass little Spaniard, go look at the Almoravids territory and many other Moroccan Dynasties. Long live Catalonia.",2,2020-11-13T21:31:19Z,UgzFjFO_NqCg6zrnbrZ4AaABAg,cathal braonin dont annoy my ass little spaniard go look at the almoravids territory and many other moroccan dynasties long live catalonia
dMhWgUfoXG4,Polisario Front,UgzFjFO_NqCg6zrnbrZ4AaABAg.9G02fNQVARr9G46zLDHRS5,@husseinbnali8445,Go free ceuta and melilla first you stupid amazi333 🤣🤣🤣🤣,1,2020-11-15T07:38:09Z,UgzFjFO_NqCg6zrnbrZ4AaABAg,go free ceuta and melilla first you stupid amazi
dMhWgUfoXG4,Polisario Front,UgzFjFO_NqCg6zrnbrZ4AaABAg.9G02fNQVARr9G9gimLdg-u,@funstuff8876,"Cathal Ó Braonáin the spaniards left a mess and we will fix it and then coming for ceuta and melilla, sahara was always moroccan historically before it was colonized and splitting our country on 3 between spaniards and the french",1,2020-11-17T11:35:24Z,UgzFjFO_NqCg6zrnbrZ4AaABAg,cathal braonin the spaniards left a mess and we will fix it and then coming for ceuta and melilla sahara was always moroccan historically before it was colonized and splitting our country on between spaniards and the french
dMhWgUfoXG4,Polisario Front,UgzFjFO_NqCg6zrnbrZ4AaABAg.9G02fNQVARr9HLnoy1tRSl,@alexandersam9538,"Check who will be the ambassador of USA in UN. Then, you will know Morocco is Smart. Vive le Maroc.",0,2020-12-17T00:59:42Z,UgzFjFO_NqCg6zrnbrZ4AaABAg,check who will be the ambassador of usa in un then you will know morocco is smart vive le maroc
dMhWgUfoXG4,Polisario Front,UgzFjFO_NqCg6zrnbrZ4AaABAg.9G02fNQVARr9Ra18YO8cex,@CN-bm4sc,"replying to your point of view <br>the Moroccan  name is quite new <br> in reality there was not morocco that we know today  <br>but a city called Marrakech before the envision of the Spanish and the French so you can guess the size area of the city was it really that big i guess no<br>so western Sahara was not a part of it<br>and most of the Moroccan  city  was not a part of it morocco <br>so history defeat all  delusion i,am sorry to say that  the king is in denial it  happened to the French colonial in Algeria and the British colonial  in India all defamation  can not  last for ever <br>western Sahara is a free country<br>the people of western Sahara  did not accept to be a part of Spain and they will  accept  to be under the monarchy of morocco they are looking for freedom and the only thing they will accept is freedom or  fight to be free like all nation    <br><br>thank you .",0,2021-08-28T12:07:24Z,UgzFjFO_NqCg6zrnbrZ4AaABAg,replying to your point of view brthe moroccan name is quite new br in reality there was not morocco that we know today brbut a city called marrakech before the envision of the spanish and the french so you can guess the size area of the city was it really that big i guess nobrso western sahara was not a part of itbrand most of the moroccan city was not a part of it morocco brso history defeat all delusion iam sorry to say that the king is in denial it happened to the french colonial in algeria and the british colonial in india all defamation can not last for ever brwestern sahara is a free countrybrthe people of western sahara did not accept to be a part of spain and they will accept to be under the monarchy of morocco they are looking for freedom and the only thing they will accept is freedom or fight to be free like all nation brbrthank you
dMhWgUfoXG4,Polisario Front,UgwkhXh78A37dyumtHJ4AaABAg,@tanakatako6547,Polisario migrated hundreds years ago from saudia Arabia as jihadist they should go back to Saudi Arabia,2,2020-11-13T17:37:27Z,,polisario migrated hundreds years ago from saudia arabia as jihadist they should go back to saudi arabia
dMhWgUfoXG4,Polisario Front,UgwkhXh78A37dyumtHJ4AaABAg.9G01yyjvPH_9G0ZNqpc4Nt,@abdelhakwinston6200,no one should go back anywhere morrocans dont tell ppl to go back were not trump lol,0,2020-11-13T22:29:21Z,UgwkhXh78A37dyumtHJ4AaABAg,no one should go back anywhere morrocans dont tell ppl to go back were not trump lol
dMhWgUfoXG4,Polisario Front,UgwkhXh78A37dyumtHJ4AaABAg.9G01yyjvPH_9G3jXamBygC,@tanakatako6547,@abdelhakwinston6200 if they they want to be part Morocco from ranger to lagouira,0,2020-11-15T04:04:31Z,UgwkhXh78A37dyumtHJ4AaABAg,abdelhakwinston if they they want to be part morocco from ranger to lagouira
dMhWgUfoXG4,Polisario Front,UgwkhXh78A37dyumtHJ4AaABAg.9G01yyjvPH_9G3nmjxX9zb,@abdelhakwinston6200,@tanakatako6547 i coudnt travel to lagouira cuz it was under moritani rule,0,2020-11-15T04:41:40Z,UgwkhXh78A37dyumtHJ4AaABAg,tanakatako i coudnt travel to lagouira cuz it was under moritani rule
